user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by,was_referred
R01709,2024-09-14 00:00:00+00:00,Bronze,35.0,Nairobi,5.0,0.3404997402641618,,0
R01710,2024-01-03 00:00:00+00:00,Bronze,35.0,Nairobi,4.5,0.4690576887694741,,0
R01711,2024-03-07 00:00:00+00:00,Bronze,31.0,Nairobi,4.6,0.0612550360631313,,0
R01712,2023-05-22 00:00:00+00:00,Silver,38.0,Cairo,5.0,0.5547238699564648,,0
R01713,2024-12-21 00:00:00+00:00,Bronze,18.0,Lagos,5.0,0.6974070309750242,,0
R01714,2025-02-08 00:00:00+00:00,Bronze,41.0,Lagos,4.5,0.2692043922361662,,0
R01715,2023-12-10 00:00:00+00:00,Bronze,49.0,Lagos,5.0,0.4064597401958515,,0
R01716,2025-03-16 00:00:00+00:00,Bronze,30.0,Cairo,4.8,0.389172995065539,,0
R01717,2023-09-24 00:00:00+00:00,Bronze,39.0,Nairobi,4.7,0.1874649182781471,R00977,1
R01718,2024-05-31 00:00:00+00:00,Bronze,33.0,Cairo,4.6,0.3609703498872858,,0
R01719,2024-10-12 00:00:00+00:00,Bronze,18.0,Lagos,4.8,0.513886969915043,R01501,1
R01720,2023-09-17 00:00:00+00:00,Bronze,24.0,Lagos,4.1,0.3974121616896289,,0
R01721,2023-12-30 00:00:00+00:00,Silver,38.0,Nairobi,4.4,0.163557913439397,R00259,1
R01722,2024-08-20 00:00:00+00:00,Bronze,27.0,Lagos,4.3,0.1920361347926411,R00091,1
R01723,2023-08-18 00:00:00+00:00,Bronze,47.0,Cairo,4.1,0.3907613521987763,,0
R01724,2024-02-21 00:00:00+00:00,Silver,36.0,Nairobi,4.5,0.1054806384572118,R00249,1
R01725,2024-02-11 00:00:00+00:00,Silver,28.0,Cairo,3.7,0.3681064278311338,,0
R01726,2023-04-30 00:00:00+00:00,Bronze,18.0,Cairo,3.8,0.0363827749332996,,0
R01727,2023-08-28 00:00:00+00:00,Silver,48.0,Lagos,4.5,0.4963555048975554,,0
R01728,2023-12-14 00:00:00+00:00,Bronze,41.0,Nairobi,3.9,0.4482696515923342,R00010,1
R01729,2023-05-29 00:00:00+00:00,Bronze,33.0,Cairo,4.5,0.4042641437136703,,0
R01730,2024-01-05 00:00:00+00:00,Silver,37.0,Lagos,5.0,0.2919426728012351,,0
R01731,2024-07-29 00:00:00+00:00,Silver,35.0,Cairo,4.8,0.2057729174297066,R00103,1
R01732,2024-04-26 00:00:00+00:00,Bronze,44.0,Lagos,4.7,0.174736782183613,R00626,1
R01733,2024-07-31 00:00:00+00:00,Bronze,33.0,Lagos,3.9,0.1982591337405178,,0
R01734,2023-09-15 00:00:00+00:00,Silver,45.0,Lagos,4.2,0.5393322653585628,,0
R01735,2024-10-13 00:00:00+00:00,Gold,28.0,Nairobi,4.8,0.330106305853212,R00002,1
R01736,2023-07-26 00:00:00+00:00,Bronze,34.0,Nairobi,4.5,0.3150950870667044,,0
R01737,2024-10-19 00:00:00+00:00,Gold,18.0,Cairo,4.7,0.0946251404160282,,0
R01738,2024-07-19 00:00:00+00:00,Bronze,28.0,Cairo,5.0,0.2198039043291816,R00086,1
R01739,2024-09-24 00:00:00+00:00,Bronze,31.0,Lagos,4.2,0.1938959514444864,R01674,1
R01740,2024-02-20 00:00:00+00:00,Silver,41.0,Nairobi,5.0,0.2390623884639027,,0
R01741,2024-04-11 00:00:00+00:00,Bronze,37.0,Lagos,4.4,0.4600831632204958,,0
R01742,2024-08-04 00:00:00+00:00,Gold,43.0,Lagos,4.2,0.253833205018992,R00757,1
R01743,2023-08-08 00:00:00+00:00,Silver,50.0,Nairobi,4.0,0.2533130274104044,,0
R01744,2023-09-26 00:00:00+00:00,Bronze,38.0,Lagos,4.0,0.0986791334029565,,0
R01745,2024-07-30 00:00:00+00:00,Bronze,40.0,Lagos,4.3,0.3368207425493453,R00035,1
R01746,2023-07-11 00:00:00+00:00,Bronze,30.0,Nairobi,4.9,0.4086010211968535,R01471,1
R01747,2024-11-18 00:00:00+00:00,Bronze,33.0,Lagos,4.2,0.572047616248172,R00593,1
R01748,2023-12-16 00:00:00+00:00,Bronze,32.0,Nairobi,4.8,0.0512820633672777,,0
R01749,2024-04-29 00:00:00+00:00,Bronze,44.0,Nairobi,3.8,0.4635231270578512,,0
R01750,2023-12-26 00:00:00+00:00,Bronze,32.0,Nairobi,3.7,0.4287406612536547,,0
R01751,2024-11-13 00:00:00+00:00,Silver,37.0,Cairo,4.5,0.0774533863936039,,0
R01752,2023-05-11 00:00:00+00:00,Bronze,41.0,Nairobi,3.8,0.5551255868699136,,0
R01753,2023-09-20 00:00:00+00:00,Silver,35.0,Lagos,4.9,0.0647017880689933,,0
R01754,2023-05-19 00:00:00+00:00,Bronze,29.0,Lagos,4.8,0.1443474154424863,,0
R01755,2023-08-25 00:00:00+00:00,Silver,27.0,Lagos,4.2,0.7658801376928842,R00030,1
R01756,2025-01-15 00:00:00+00:00,Silver,22.0,Nairobi,5.0,0.1765276297868328,,0
R01757,2023-08-17 00:00:00+00:00,Bronze,46.0,Lagos,5.0,0.0672264268475434,,0
R01758,2023-12-03 00:00:00+00:00,Bronze,50.0,Nairobi,4.3,0.0175738048589898,,0
R01759,2024-02-10 00:00:00+00:00,Bronze,40.0,Lagos,5.0,0.2589925638042795,R01240,1
R01760,2025-02-26 00:00:00+00:00,Bronze,38.0,Cairo,4.9,0.3307450482478117,R00000,1
R01761,2025-03-12 00:00:00+00:00,Bronze,30.0,Lagos,5.0,0.5357755958070654,R00809,1
R01762,2024-10-25 00:00:00+00:00,Bronze,24.0,Cairo,4.3,0.2589212366003853,R00057,1
R01763,2024-02-18 00:00:00+00:00,Bronze,40.0,Lagos,3.8,0.3674172181110556,R00044,1
R01764,2023-07-26 00:00:00+00:00,Bronze,45.0,Nairobi,5.0,0.3177988224317283,,0
R01765,2025-02-28 00:00:00+00:00,Bronze,36.0,Cairo,4.9,0.2251543008011017,,0
R01766,2024-07-28 00:00:00+00:00,Bronze,22.0,Lagos,4.3,0.2783463111687878,,0
R01767,2025-03-20 00:00:00+00:00,Platinum,51.0,Cairo,4.7,0.4221016293568008,R00010,1
R01768,2024-03-27 00:00:00+00:00,Bronze,28.0,Lagos,4.3,0.0699179986479795,R00321,1
R01769,2023-08-23 00:00:00+00:00,Silver,36.0,Nairobi,4.9,0.3585809770504284,,0
R01770,2023-08-25 00:00:00+00:00,Bronze,42.0,Lagos,4.4,0.1020252674288447,,0
R01771,2024-12-24 00:00:00+00:00,Bronze,42.0,Cairo,4.1,0.1465828226936496,,0
R01772,2024-03-14 00:00:00+00:00,Silver,48.0,Lagos,4.6,0.2566658396940653,R00284,1
R01773,2023-07-11 00:00:00+00:00,Gold,34.0,Cairo,4.9,0.134998465398705,R00049,1
R01774,2023-06-12 00:00:00+00:00,Bronze,35.0,Cairo,4.4,0.2013653541466838,,0
R01775,2024-12-24 00:00:00+00:00,Silver,30.0,Cairo,4.7,0.1452400308478066,,0
R01776,2024-10-31 00:00:00+00:00,Gold,31.0,Cairo,4.7,0.2217611561060453,,0
R01777,2024-03-08 00:00:00+00:00,Bronze,48.0,Lagos,5.0,0.3382115989189192,R00852,1
R01778,2023-10-08 00:00:00+00:00,Bronze,24.0,Cairo,4.7,0.2438996904778036,,0
R01779,2023-11-03 00:00:00+00:00,Platinum,18.0,Cairo,4.4,0.5526110294393055,,0
R01780,2023-05-22 00:00:00+00:00,Bronze,18.0,Lagos,4.8,0.1457600543520856,,0
R01781,2024-07-21 00:00:00+00:00,Bronze,28.0,Lagos,5.0,0.0675046417370906,,0
R01782,2023-10-18 00:00:00+00:00,Gold,31.0,Lagos,4.0,0.4536302775795612,,0
R01783,2024-01-25 00:00:00+00:00,Silver,25.0,Nairobi,4.6,0.480230449231993,,0
R01784,2024-06-09 00:00:00+00:00,Silver,31.0,Lagos,4.5,0.4120225470485111,,0
R01785,2024-07-31 00:00:00+00:00,Bronze,41.0,Cairo,4.4,0.1195499196029828,,0
R01786,2024-08-16 00:00:00+00:00,Silver,40.0,Nairobi,5.0,0.2927717859463248,R00296,1
R01787,2023-08-26 00:00:00+00:00,Bronze,35.0,Cairo,4.7,0.0541637702565298,,0
R01788,2024-09-08 00:00:00+00:00,Bronze,37.0,Nairobi,4.9,0.4032227544375594,,0
R01789,2024-12-13 00:00:00+00:00,Bronze,51.0,Cairo,4.5,0.4021822560722202,,0
R01790,2025-01-06 00:00:00+00:00,Bronze,30.0,Nairobi,4.6,0.6236210418294205,R00502,1
R01791,2024-07-09 00:00:00+00:00,Bronze,23.0,Lagos,5.0,0.2142528942618373,R00372,1
R01792,2024-06-09 00:00:00+00:00,Bronze,27.0,Nairobi,4.0,0.5098850413427135,R00353,1
R01793,2024-01-05 00:00:00+00:00,Bronze,42.0,Cairo,4.1,0.4835916510389136,,0
R01794,2023-12-11 00:00:00+00:00,Silver,32.0,Cairo,4.1,0.4879775083489913,R00024,1
R01795,2025-03-18 00:00:00+00:00,Bronze,41.0,Lagos,4.7,0.317084776706465,,0
R01796,2023-11-26 00:00:00+00:00,Bronze,18.0,Cairo,4.5,0.3213654572457393,,0
R01797,2023-06-16 00:00:00+00:00,Silver,35.0,Nairobi,4.1,0.1737625680041759,,0
R01798,2024-02-15 00:00:00+00:00,Gold,47.0,Cairo,4.9,0.4896445462689655,,0
R01799,2024-07-10 00:00:00+00:00,Bronze,33.0,Cairo,4.8,0.2216746492527728,,0
R01800,2023-05-18 00:00:00+00:00,Silver,46.0,Lagos,4.3,0.2431505356421373,,0
R01801,2024-02-25 00:00:00+00:00,Bronze,38.0,Lagos,4.4,0.1316034113879936,R00649,1
R01802,2024-03-30 00:00:00+00:00,Bronze,34.0,Cairo,3.3,0.0980391631829938,,0
R01803,2025-01-01 00:00:00+00:00,Bronze,57.0,Lagos,5.0,0.3852587181028413,R00426,1
R01804,2025-01-10 00:00:00+00:00,Silver,27.0,Nairobi,4.5,0.1869052004420212,R01363,1
R01805,2024-05-20 00:00:00+00:00,Bronze,44.0,Cairo,5.0,0.3655249391449313,,0
R01806,2024-07-18 00:00:00+00:00,Bronze,33.0,Nairobi,5.0,0.1940773182867838,,0
R01807,2024-08-04 00:00:00+00:00,Silver,39.0,Lagos,4.1,0.4266076946708623,,0
R01808,2024-06-06 00:00:00+00:00,Bronze,20.0,Cairo,4.3,0.2498959011266345,,0
R01809,2024-12-11 00:00:00+00:00,Bronze,32.0,Nairobi,4.7,0.2589792066622428,,0
R01810,2023-07-20 00:00:00+00:00,Silver,29.0,Nairobi,4.1,0.2847127877206387,R01055,1
R01811,2023-06-12 00:00:00+00:00,Bronze,29.0,Lagos,5.0,0.1022079300875053,R00143,1
R01812,2024-12-11 00:00:00+00:00,Gold,39.0,Nairobi,4.1,0.1364864302242236,R01051,1
R01813,2023-11-27 00:00:00+00:00,Platinum,35.0,Lagos,4.6,0.245431732957539,,0
R01814,2023-08-20 00:00:00+00:00,Bronze,48.0,Lagos,4.5,0.0537258073142872,,0
R01815,2023-09-28 00:00:00+00:00,Bronze,36.0,Lagos,4.3,0.1091230149187024,R01708,1
R01816,2023-10-24 00:00:00+00:00,Platinum,18.0,Nairobi,4.6,0.5432302925627344,R00553,1
R01817,2024-04-05 00:00:00+00:00,Bronze,29.0,Cairo,4.6,0.1445490424103712,,0
R01818,2024-07-25 00:00:00+00:00,Bronze,46.0,Nairobi,4.4,0.1685899679818474,,0
R01819,2024-10-11 00:00:00+00:00,Bronze,32.0,Cairo,4.7,0.2763377853786889,R00818,1
R01820,2023-05-31 00:00:00+00:00,Bronze,33.0,Lagos,4.6,0.2972400830050926,R00021,1
R01821,2024-04-13 00:00:00+00:00,Bronze,40.0,Cairo,4.5,0.2319573362282876,,0
R01822,2023-05-29 00:00:00+00:00,Silver,29.0,Cairo,4.9,0.6054543900297292,R00449,1
R01823,2024-06-29 00:00:00+00:00,Bronze,60.0,Lagos,4.5,0.2357605936582089,,0
R01824,2024-03-29 00:00:00+00:00,Silver,54.0,Lagos,4.5,0.4923639177922535,,0
R01825,2023-11-10 00:00:00+00:00,Bronze,45.0,Nairobi,5.0,0.3056022503634312,,0
R01826,2023-10-14 00:00:00+00:00,Bronze,24.0,Cairo,4.5,0.3119719737769776,,0
R01827,2025-03-13 00:00:00+00:00,Bronze,41.0,Nairobi,4.4,0.3484708786702,R00306,1
R01828,2023-07-25 00:00:00+00:00,Bronze,36.0,Lagos,4.3,0.2966410352047463,,0
R01829,2023-07-23 00:00:00+00:00,Bronze,25.0,Lagos,3.6,0.511526115094015,R00422,1
R01830,2025-03-06 00:00:00+00:00,Bronze,40.0,Lagos,4.7,0.0890199590925827,,0
R01831,2023-11-28 00:00:00+00:00,Silver,21.0,Nairobi,4.4,0.6263858161301431,R00477,1
R01832,2023-09-30 00:00:00+00:00,Bronze,43.0,Cairo,4.4,0.4731891887982718,,0
R01833,2024-06-20 00:00:00+00:00,Silver,47.0,Nairobi,5.0,0.2703405650185639,,0
R01834,2023-05-28 00:00:00+00:00,Bronze,43.0,Lagos,5.0,0.1017296775592274,R01132,1
R01835,2023-11-28 00:00:00+00:00,Silver,41.0,Lagos,3.4,0.1462329504083181,R00100,1
R01836,2023-11-19 00:00:00+00:00,Silver,35.0,Lagos,3.9,0.2264794202425325,R00372,1
R01837,2025-01-24 00:00:00+00:00,Bronze,18.0,Nairobi,4.3,0.2730870991112403,,0
R01838,2024-01-09 00:00:00+00:00,Platinum,38.0,Nairobi,4.5,0.3032657275217146,R00178,1
R01839,2024-07-26 00:00:00+00:00,Bronze,38.0,Cairo,5.0,0.5100855017029081,R01788,1
R01840,2024-01-27 00:00:00+00:00,Bronze,44.0,Lagos,4.3,0.0372056155217976,,0
R01841,2023-06-26 00:00:00+00:00,Silver,26.0,Cairo,5.0,0.3066792768437739,,0
R01842,2024-10-31 00:00:00+00:00,Bronze,34.0,Cairo,4.5,0.3875714897696661,,0
R01843,2024-03-19 00:00:00+00:00,Platinum,68.0,Cairo,4.7,0.1238830083837572,R00130,1
R01844,2025-01-14 00:00:00+00:00,Silver,46.0,Nairobi,4.9,0.5761960086209215,,0
R01845,2025-03-30 00:00:00+00:00,Silver,35.0,Nairobi,3.7,0.6983345628780941,,0
R01846,2024-02-21 00:00:00+00:00,Silver,36.0,Nairobi,4.2,0.4734832269452468,,0
R01847,2023-08-12 00:00:00+00:00,Bronze,35.0,Cairo,4.8,0.1373145556414385,R00068,1
R01848,2025-01-26 00:00:00+00:00,Bronze,28.0,Cairo,4.0,0.2056706409085072,,0
R01849,2024-12-17 00:00:00+00:00,Bronze,24.0,Nairobi,3.7,0.3359986153894929,,0
R01850,2024-09-24 00:00:00+00:00,Bronze,30.0,Cairo,4.4,0.5266468226786888,R00387,1
R01851,2024-01-12 00:00:00+00:00,Bronze,40.0,Lagos,5.0,0.4139525165011528,,0
R01852,2023-05-30 00:00:00+00:00,Silver,37.0,Lagos,4.5,0.3293400779415347,R00223,1
R01853,2024-12-26 00:00:00+00:00,Silver,49.0,Nairobi,3.9,0.2553860153821505,,0
R01854,2024-09-05 00:00:00+00:00,Bronze,21.0,Nairobi,4.8,0.5060978187085675,R00501,1
R01855,2024-07-23 00:00:00+00:00,Bronze,50.0,Cairo,3.9,0.4667608561776233,,0
R01856,2024-09-13 00:00:00+00:00,Bronze,25.0,Nairobi,4.4,0.2830018489734099,R01505,1
R01857,2023-11-10 00:00:00+00:00,Silver,35.0,Cairo,4.3,0.0686996638104463,,0
R01858,2023-10-13 00:00:00+00:00,Gold,28.0,Lagos,4.5,0.7346879232204555,,0
R01859,2024-09-04 00:00:00+00:00,Bronze,40.0,Lagos,4.9,0.2297957453442464,R00047,1
R01860,2024-02-26 00:00:00+00:00,Bronze,43.0,Cairo,5.0,0.3116391110965365,R00248,1
R01861,2024-02-14 00:00:00+00:00,Bronze,48.0,Lagos,5.0,0.2268423116249242,R00697,1
R01862,2025-02-21 00:00:00+00:00,Gold,41.0,Lagos,4.3,0.2219241275870623,,0
R01863,2023-06-13 00:00:00+00:00,Bronze,29.0,Cairo,3.9,0.2906866758896487,R00463,1
R01864,2025-01-28 00:00:00+00:00,Gold,30.0,Nairobi,4.5,0.064735191293832,,0
R01865,2025-02-26 00:00:00+00:00,Bronze,46.0,Cairo,4.5,0.2092233305771596,,0
R01866,2023-07-20 00:00:00+00:00,Bronze,25.0,Lagos,4.9,0.1700859678295291,,0
R01867,2024-06-14 00:00:00+00:00,Platinum,51.0,Lagos,3.7,0.035686088672043,,0
R01868,2024-03-11 00:00:00+00:00,Platinum,36.0,Nairobi,4.7,0.1225474527092725,R00270,1
R01869,2025-04-20 00:00:00+00:00,Bronze,20.0,Nairobi,4.7,0.2496012350038403,,0
R01870,2023-10-24 00:00:00+00:00,Platinum,44.0,Nairobi,4.6,0.3880119254413025,,0
R01871,2025-02-19 00:00:00+00:00,Bronze,20.0,Nairobi,3.8,0.349711659398186,,0
R01872,2024-09-27 00:00:00+00:00,Silver,18.0,Cairo,4.3,0.2056431407019857,,0
R01873,2025-03-03 00:00:00+00:00,Bronze,35.0,Lagos,4.4,0.3134429014776244,R00818,1
R01874,2023-05-03 00:00:00+00:00,Bronze,42.0,Nairobi,4.1,0.4359802464282279,,0
R01875,2023-08-20 00:00:00+00:00,Gold,43.0,Nairobi,4.6,0.2971223780877027,R01210,1
R01876,2024-12-25 00:00:00+00:00,Platinum,22.0,Cairo,3.9,0.0821726866580515,,0
R01877,2024-04-30 00:00:00+00:00,Platinum,26.0,Lagos,4.3,0.3161827751697685,,0
R01878,2023-08-20 00:00:00+00:00,Bronze,38.0,Lagos,5.0,0.2446785526889218,,0
R01879,2023-08-01 00:00:00+00:00,Silver,21.0,Cairo,4.7,0.2325800263801406,,0
R01880,2023-08-22 00:00:00+00:00,Bronze,36.0,Lagos,3.8,0.29478175332264,,0
R01881,2023-08-29 00:00:00+00:00,Gold,45.0,Lagos,4.3,0.2788703989701344,R00210,1
R01882,2023-10-27 00:00:00+00:00,Silver,45.0,Lagos,4.3,0.1970277289072114,R00241,1
R01883,2023-07-11 00:00:00+00:00,Bronze,45.0,Nairobi,5.0,0.1315012450247534,R00775,1
R01884,2024-12-06 00:00:00+00:00,Bronze,65.0,Nairobi,5.0,0.3204288623833086,,0
R01885,2024-03-01 00:00:00+00:00,Silver,36.0,Nairobi,4.2,0.6593223658625134,,0
R01886,2024-05-24 00:00:00+00:00,Silver,36.0,Lagos,5.0,0.37577077943789,R00983,1
R01887,2025-02-08 00:00:00+00:00,Bronze,28.0,Lagos,4.8,0.0675163547391723,,0
R01888,2024-04-24 00:00:00+00:00,Bronze,46.0,Cairo,4.3,0.6954739753905146,,0
R01889,2024-12-18 00:00:00+00:00,Bronze,31.0,Nairobi,4.7,0.0977848480699316,,0
R01890,2025-04-20 00:00:00+00:00,Bronze,21.0,Nairobi,4.4,0.3586968310107881,,0
R01891,2024-07-01 00:00:00+00:00,Silver,44.0,Lagos,4.5,0.4087259352728219,,0
R01892,2023-06-14 00:00:00+00:00,Bronze,27.0,Lagos,4.9,0.1248281927903178,,0
R01893,2024-11-30 00:00:00+00:00,Bronze,27.0,Lagos,4.5,0.1120565290140422,,0
R01894,2025-03-20 00:00:00+00:00,Bronze,51.0,Cairo,3.6,0.0125403929771645,R00001,1
R01895,2023-12-14 00:00:00+00:00,Bronze,44.0,Cairo,4.3,0.0607272167477055,,0
R01896,2024-07-06 00:00:00+00:00,Bronze,42.0,Lagos,3.3,0.1872347812131287,,0
R01897,2024-07-30 00:00:00+00:00,Bronze,38.0,Nairobi,4.4,0.1709344268775701,R00404,1
R01898,2025-03-01 00:00:00+00:00,Gold,34.0,Lagos,4.8,0.1447163222003993,,0
R01899,2024-05-11 00:00:00+00:00,Bronze,27.0,Nairobi,4.8,0.3776716953649635,R01381,1
R01900,2023-07-04 00:00:00+00:00,Bronze,52.0,Cairo,4.1,0.0172272904093888,R00467,1
R01901,2023-12-12 00:00:00+00:00,Bronze,44.0,Nairobi,4.4,0.2214154249201665,,0
R01902,2024-09-23 00:00:00+00:00,Bronze,39.0,Lagos,4.1,0.1856560244664843,,0
R01903,2024-06-30 00:00:00+00:00,Silver,32.0,Nairobi,5.0,0.1762404794072754,R01673,1
R01904,2024-10-05 00:00:00+00:00,Gold,49.0,Lagos,5.0,0.1903430449895506,R01055,1
R01905,2023-12-22 00:00:00+00:00,Silver,37.0,Cairo,3.9,0.5543035201595586,,0
R01906,2024-12-04 00:00:00+00:00,Bronze,37.0,Lagos,4.7,0.4657689247345087,,0
R01907,2024-05-29 00:00:00+00:00,Bronze,41.0,Nairobi,5.0,0.1115395883712178,,0
R01908,2025-01-19 00:00:00+00:00,Bronze,26.0,Lagos,5.0,0.2381169484716334,R01113,1
R01909,2025-01-27 00:00:00+00:00,Bronze,39.0,Nairobi,4.0,0.1805502898433945,,0
R01910,2023-08-28 00:00:00+00:00,Platinum,48.0,Lagos,4.1,0.3222024211529024,,0
R01911,2024-02-04 00:00:00+00:00,Bronze,26.0,Nairobi,5.0,0.2348487568220504,,0
R01912,2024-11-04 00:00:00+00:00,Bronze,25.0,Lagos,5.0,0.2468774590353077,,0
R01913,2024-12-06 00:00:00+00:00,Bronze,27.0,Cairo,4.5,0.2020276633716976,,0
R01914,2023-10-19 00:00:00+00:00,Bronze,38.0,Nairobi,3.8,0.1076190160271089,R00782,1
R01915,2024-12-11 00:00:00+00:00,Silver,42.0,Lagos,5.0,0.0629831673628504,,0
R01916,2023-05-04 00:00:00+00:00,Bronze,38.0,Nairobi,5.0,0.3758100855618301,R00002,1
R01917,2024-10-06 00:00:00+00:00,Bronze,33.0,Lagos,5.0,0.3238904769849022,R01549,1
R01918,2023-06-25 00:00:00+00:00,Platinum,41.0,Nairobi,4.4,0.3426596619071428,R00267,1
R01919,2024-05-09 00:00:00+00:00,Bronze,38.0,Nairobi,5.0,0.1164503723112415,R00365,1
R01920,2023-05-07 00:00:00+00:00,Bronze,32.0,Cairo,3.4,0.1478420687740707,,0
R01921,2025-02-18 00:00:00+00:00,Silver,21.0,Nairobi,4.7,0.0294068349359462,R01265,1
R01922,2024-02-17 00:00:00+00:00,Bronze,27.0,Lagos,4.7,0.3358680212914149,,0
R01923,2024-03-23 00:00:00+00:00,Bronze,26.0,Lagos,4.0,0.2012944449087235,,0
R01924,2024-01-13 00:00:00+00:00,Silver,23.0,Nairobi,4.2,0.4524097192284709,,0
R01925,2025-01-18 00:00:00+00:00,Bronze,46.0,Nairobi,4.6,0.3178257960811332,,0
R01926,2024-02-19 00:00:00+00:00,Gold,40.0,Lagos,5.0,0.6309078249576991,,0
R01927,2025-02-05 00:00:00+00:00,Silver,47.0,Cairo,4.9,0.5609148330661572,,0
R01928,2025-03-19 00:00:00+00:00,Bronze,45.0,Cairo,4.8,0.3364518184715106,R01774,1
R01929,2023-05-20 00:00:00+00:00,Silver,53.0,Cairo,5.0,0.1697917669493306,,0
R01930,2024-11-26 00:00:00+00:00,Bronze,44.0,Nairobi,4.6,0.1320823553842527,,0
R01931,2025-04-03 00:00:00+00:00,Bronze,50.0,Lagos,4.2,0.3828581103347626,R00478,1
R01932,2023-09-26 00:00:00+00:00,Bronze,30.0,Nairobi,4.9,0.1639593640007461,,0
R01933,2024-11-06 00:00:00+00:00,Silver,41.0,Cairo,3.9,0.2798265381679519,,0
R01934,2024-02-17 00:00:00+00:00,Bronze,18.0,Lagos,4.0,0.3452285932022438,R00520,1
R01935,2024-05-22 00:00:00+00:00,Bronze,18.0,Lagos,4.0,0.1918854011538289,,0
R01936,2024-05-17 00:00:00+00:00,Bronze,36.0,Lagos,4.5,0.1520944531666859,,0
R01937,2023-09-05 00:00:00+00:00,Bronze,33.0,Nairobi,4.4,0.1861043439200201,,0
R01938,2024-04-18 00:00:00+00:00,Bronze,32.0,Lagos,4.3,0.3692396504920185,,0
R01939,2023-05-23 00:00:00+00:00,Bronze,28.0,Lagos,4.8,0.2228109631148017,,0
R01940,2024-04-28 00:00:00+00:00,Silver,29.0,Lagos,4.7,0.2799754369448364,,0
R01941,2024-05-21 00:00:00+00:00,Silver,33.0,Nairobi,4.6,0.1694951803122616,R01457,1
R01942,2023-07-15 00:00:00+00:00,Bronze,56.0,Lagos,4.8,0.3136416056377833,,0
R01943,2024-07-18 00:00:00+00:00,Gold,24.0,Cairo,4.2,0.5093916320348066,,0
R01944,2025-02-20 00:00:00+00:00,Platinum,35.0,Cairo,3.5,0.0533022263988947,,0
R01945,2024-08-28 00:00:00+00:00,Silver,19.0,Cairo,4.3,0.2023800972492139,R01549,1
R01946,2024-06-27 00:00:00+00:00,Silver,42.0,Nairobi,3.3,0.0991805667453327,R01387,1
R01947,2023-11-08 00:00:00+00:00,Bronze,32.0,Lagos,4.3,0.1339974784007955,R01193,1
R01948,2024-03-30 00:00:00+00:00,Silver,36.0,Nairobi,5.0,0.3321587418144945,,0
R01949,2024-07-24 00:00:00+00:00,Silver,41.0,Nairobi,5.0,0.218449843343517,R00720,1
R01950,2023-07-22 00:00:00+00:00,Gold,33.0,Cairo,4.3,0.1946456685518454,,0
R01951,2024-03-05 00:00:00+00:00,Silver,39.0,Nairobi,4.4,0.2116898744707183,,0
R01952,2024-01-04 00:00:00+00:00,Bronze,26.0,Cairo,4.9,0.185308306001133,,0
R01953,2023-09-30 00:00:00+00:00,Bronze,35.0,Lagos,4.2,0.2502901379008455,R00481,1
R01954,2024-01-09 00:00:00+00:00,Silver,37.0,Nairobi,3.7,0.0737764721952499,,0
R01955,2023-08-29 00:00:00+00:00,Bronze,50.0,Cairo,4.2,0.1203785776234423,,0
R01956,2023-10-01 00:00:00+00:00,Bronze,42.0,Cairo,5.0,0.0579050275901232,,0
R01957,2024-12-26 00:00:00+00:00,Silver,37.0,Lagos,3.7,0.2124123595342391,,0
R01958,2024-09-15 00:00:00+00:00,Bronze,49.0,Lagos,4.5,0.3314580461140657,R00126,1
R01959,2023-07-30 00:00:00+00:00,Silver,34.0,Lagos,4.5,0.4669487073920343,,0
R01960,2023-10-22 00:00:00+00:00,Gold,30.0,Cairo,4.6,0.3268150202963893,,0
R01961,2023-07-16 00:00:00+00:00,Bronze,30.0,Nairobi,4.1,0.6402310432187691,R00218,1
R01962,2024-09-22 00:00:00+00:00,Bronze,38.0,Cairo,3.3,0.173877229073671,R00183,1
R01963,2024-05-09 00:00:00+00:00,Bronze,18.0,Lagos,3.9,0.067715172614731,,0
R01964,2025-01-28 00:00:00+00:00,Gold,49.0,Nairobi,4.5,0.1224013954321248,,0
R01965,2024-08-01 00:00:00+00:00,Bronze,37.0,Nairobi,4.6,0.1261556567082541,,0
R01966,2023-07-31 00:00:00+00:00,Platinum,39.0,Nairobi,4.5,0.5242960643843869,,0
R01967,2023-10-12 00:00:00+00:00,Gold,44.0,Lagos,4.9,0.3631730971811909,R00627,1
R01968,2024-04-06 00:00:00+00:00,Bronze,23.0,Cairo,4.6,0.5058064322557853,,0
R01969,2025-03-05 00:00:00+00:00,Bronze,32.0,Cairo,4.1,0.4623615440658588,,0
R01970,2024-06-30 00:00:00+00:00,Bronze,36.0,Lagos,4.1,0.1038499475001318,,0
R01971,2023-12-27 00:00:00+00:00,Bronze,27.0,Nairobi,5.0,0.1935829205415446,R00047,1
R01972,2025-04-18 00:00:00+00:00,Bronze,22.0,Nairobi,3.7,0.3946738699330891,R00290,1
R01973,2024-08-27 00:00:00+00:00,Gold,38.0,Cairo,4.3,0.2807695671305424,,0
R01974,2023-05-21 00:00:00+00:00,Bronze,31.0,Nairobi,4.7,0.1842978079884684,,0
R01975,2024-09-02 00:00:00+00:00,Bronze,34.0,Cairo,4.5,0.2808869982689731,,0
R01976,2024-09-29 00:00:00+00:00,Silver,35.0,Nairobi,4.9,0.4146592187460652,,0
