user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by
R03014,2024-06-08,Bronze,25.133619237338994,Nairobi,4.3,0.3286303902894676,
R03015,2023-10-29,Platinum,31.989827304510836,Lagos,5.0,0.2760829248415742,
R03016,2023-07-24,Bronze,35.35581070914622,Nairobi,4.6,0.2607436286095198,
R03017,2023-11-22,Bronze,20.65490150901902,Cairo,4.8,0.38215972481466015,
R03018,2024-10-08,Bronze,48.63539492724098,Nairobi,3.7,0.2920580219098311,
R03019,2025-03-28,Bronze,25.187423291211992,Lagos,4.7,0.1820951460937214,R02366
R03020,2024-03-30,Bronze,44.61164502615536,Lagos,4.3,0.11869761858530956,R02391
R03021,2023-08-27,Bronze,50.494675372839495,Nairobi,4.1,0.35941584197025767,
R03022,2025-03-05,Silver,48.14914361651101,Cairo,4.8,0.06970877163575732,
R03023,2023-12-13,Bronze,52.86438405444032,Lagos,4.5,0.23787064990015552,
R03024,2023-10-08,Bronze,47.75828177376877,Cairo,4.8,0.23549380354018495,
R03025,2023-08-27,Bronze,34.77157887308145,Lagos,4.6,0.40884368156145573,
R03026,2024-11-29,Bronze,26.12178088714446,Nairobi,4.0,0.08347906919529413,
R03027,2024-04-08,Silver,35.129353978934525,Lagos,4.7,0.06000731989929302,
R03028,2023-07-31,Silver,46.12485287426378,Nairobi,4.6,0.5214446264412033,
R03029,2024-12-02,Silver,28.123975051781446,Cairo,3.8,0.4286065282648248,
R03030,2023-05-17,Bronze,54.00563934501677,Cairo,4.4,0.15022842674561768,
R03031,2025-01-09,Silver,30.80518298033666,Cairo,3.9,0.2563534855117532,
R03032,2024-04-19,Gold,18.98418149509279,Nairobi,4.9,0.22474659774302333,R00081
R03033,2023-09-09,Silver,33.10204086608898,Nairobi,5.0,0.2759017387163974,
R03034,2025-02-04,Platinum,33.93464665975507,Cairo,3.8,0.05535129300127613,
R03035,2024-03-28,Bronze,23.58966585668437,Cairo,4.3,0.06295492617679715,R00817
R03036,2023-10-31,Bronze,47.31694721156666,Lagos,4.5,0.2795254696913545,
R03037,2023-12-05,Bronze,52.11735613110872,Cairo,4.1,0.2835919670018531,R02619
R03038,2024-06-08,Platinum,52.600411211676224,Lagos,4.5,0.2903793550807604,
R03039,2024-09-11,Bronze,25.437772111054624,Cairo,5.0,0.2286382952329386,
R03040,2024-07-17,Bronze,23.12153187532904,Lagos,5.0,0.31218164412178145,R02189
R03041,2023-05-29,Bronze,40.20801089663055,Nairobi,4.7,0.10709296679150503,
R03042,2025-02-23,Bronze,23.027642358270327,Cairo,4.2,0.20665831731330134,R02306
R03043,2023-09-14,Silver,35.83834079251243,Cairo,4.5,0.5289382974345729,
R03044,2023-06-01,Gold,42.06789358541348,Cairo,5.0,0.10250806241709937,
R03045,2023-08-23,Bronze,35.302079144562526,Cairo,3.7,0.5059668715038947,
R03046,2024-06-22,Bronze,40.7776907907444,Lagos,4.2,0.31566069687269016,R02117
R03047,2024-05-22,Bronze,27.758626163376462,Lagos,3.4,0.5213727067977315,R00016
R03048,2023-09-12,Platinum,27.951401132248506,Lagos,4.0,0.3712596738791942,R00772
R03049,2024-07-14,Bronze,47.493958009849166,Nairobi,4.2,0.259178197828045,
R03050,2024-02-18,Bronze,24.22619724435644,Cairo,5.0,0.009117689679713646,R00015
R03051,2025-03-31,Gold,27.83694976567226,Nairobi,4.3,0.20546727266649162,
R03052,2024-07-12,Bronze,27.575633399927742,Cairo,3.6,0.1970960372535769,R02271
R03053,2024-07-14,Bronze,28.141656165135494,Lagos,4.9,0.3202798734118287,R01145
R03054,2024-12-13,Bronze,52.953685385733834,Cairo,4.2,0.4071067764043236,R01401
R03055,2024-10-21,Bronze,20.041830224939662,Nairobi,4.8,0.33969270357000436,R00583
R03056,2023-07-14,Platinum,23.747786634773025,Cairo,4.7,0.2597790870138073,
R03057,2023-06-30,Silver,35.67603103668846,Nairobi,4.4,0.022448001499992664,
R03058,2024-12-05,Bronze,31.652968849004615,Nairobi,4.1,0.15336932756485117,R01511
R03059,2023-07-08,Bronze,41.59770702864667,Nairobi,4.3,0.35233605267295126,
R03060,2023-05-05,Platinum,36.66711503606689,Nairobi,5.0,0.27190630389770676,
R03061,2024-11-14,Platinum,18.0,Nairobi,3.9,0.18086626040506676,
R03062,2023-10-06,Bronze,45.53260834582307,Cairo,4.4,0.3483360188937406,
R03063,2023-11-29,Bronze,23.08624192289013,Lagos,5.0,0.25435967140323273,R00538
R03064,2024-05-27,Silver,32.014557117320635,Nairobi,3.5,0.23822052314965414,
R03065,2024-08-22,Bronze,35.85288988134356,Nairobi,5.0,0.29137264275358127,
R03066,2024-12-04,Bronze,30.84447927554605,Cairo,4.1,0.15359171767283364,
R03067,2024-01-21,Silver,19.415689236219293,Nairobi,4.3,0.5225120711959779,
R03068,2024-04-21,Bronze,41.368601062319556,Lagos,4.0,0.42965847212184916,
R03069,2024-01-26,Bronze,18.0,Lagos,4.8,0.2579532003153547,R00058
R03070,2024-03-04,Silver,18.0,Nairobi,4.5,0.5086805413876787,
R03071,2023-12-10,Bronze,27.970248416954878,Cairo,4.6,0.2650851259301402,
R03072,2023-08-09,Bronze,39.14534573544183,Lagos,4.3,0.5040732152936022,R00116
R03073,2024-08-27,Silver,42.46697425635779,Cairo,4.4,0.15916805135739143,
R03074,2024-04-02,Bronze,53.59587041826502,Lagos,4.9,0.1210831907965689,
R03075,2025-03-20,Bronze,47.41363690997249,Nairobi,5.0,0.12975117045198714,R01860
R03076,2024-06-15,Bronze,39.22400830746092,Nairobi,4.2,0.3645550212684112,
R03077,2024-05-27,Bronze,33.24496713880088,Nairobi,4.3,0.16244583090403975,R02931
R03078,2023-11-12,Bronze,37.64866126455187,Lagos,4.4,0.5521255147067549,
R03079,2024-11-04,Bronze,29.368010413933245,Lagos,5.0,0.38200019677620023,
R03080,2024-08-29,Silver,47.53462135643664,Nairobi,3.6,0.21705121609009298,R00360
R03081,2023-06-02,Silver,31.664488271488302,Nairobi,4.7,0.196924725096237,R02192
R03082,2025-02-21,Bronze,18.0,Lagos,5.0,0.473432443560222,
R03083,2023-06-11,Silver,29.724033734221166,Cairo,4.6,0.22660310287441882,
R03084,2023-05-29,Gold,58.37614641758224,Cairo,4.1,0.622045824885568,
R03085,2024-07-09,Bronze,25.447477995392916,Nairobi,4.7,0.20312963939075762,R02589
R03086,2023-11-05,Bronze,38.39544754558514,Nairobi,5.0,0.3905493564135063,R02643
R03087,2024-07-14,Bronze,47.517643328141574,Lagos,4.9,0.4932075156087027,
R03088,2023-09-25,Bronze,22.903348641334304,Cairo,3.8,0.046730037911677194,
R03089,2024-05-19,Bronze,34.165469196634156,Lagos,4.6,0.26302962547638803,
R03090,2024-08-26,Gold,29.879164872281173,Lagos,4.3,0.14230055209573153,
R03091,2023-05-15,Bronze,41.68942832414502,Nairobi,5.0,0.29302888823027234,R00746
R03092,2024-01-10,Bronze,25.589085960115604,Lagos,4.6,0.3671064896591838,R00617
R03093,2023-06-12,Bronze,51.70293898536674,Nairobi,4.7,0.4285959312112608,R00342
R03094,2025-04-11,Bronze,37.0998330508242,Nairobi,4.3,0.22544220213606814,R01343
R03095,2023-07-17,Platinum,30.815051511813472,Lagos,4.4,0.17195765252574088,
R03096,2024-10-09,Silver,35.706412043826326,Lagos,4.2,0.18922305929696215,
R03097,2024-09-01,Bronze,30.446956128505818,Cairo,4.1,0.05133496340671315,
R03098,2025-04-26,Silver,23.961973847002223,Cairo,3.7,0.08697191237393186,
R03099,2024-04-01,Bronze,60.34985282090159,Nairobi,4.1,0.3932501524824138,
R03100,2024-07-05,Bronze,42.46399937249601,Cairo,5.0,0.3725070624126258,R02174
R03101,2023-10-09,Silver,28.486270812464095,Lagos,5.0,0.4087175618465524,
R03102,2024-08-13,Gold,39.866138412038325,Lagos,5.0,0.3265383221711588,
R03103,2024-08-14,Bronze,31.24634296777156,Cairo,5.0,0.42028033850276275,
R03104,2024-03-15,Bronze,48.67767735708937,Lagos,4.5,0.40840901932765206,
R03105,2024-09-30,Bronze,42.25844937935974,Nairobi,4.8,0.08849669063316112,
R03106,2023-06-01,Bronze,35.55911289451726,Cairo,4.9,0.0860958331240654,R01279
R03107,2024-02-09,Bronze,32.75365618653076,Cairo,4.7,0.1653179526076634,
R03108,2023-09-16,Silver,33.24719559538587,Lagos,4.2,0.3532396361704224,R00723
R03109,2024-04-08,Bronze,45.26903779646329,Nairobi,4.0,0.1775472717868425,
R03110,2024-03-12,Bronze,34.066669318483505,Lagos,4.3,0.5988339709891449,
R03111,2024-01-29,Bronze,26.86068563821882,Lagos,4.4,0.10385542015858268,
R03112,2023-08-24,Bronze,34.841708096537594,Nairobi,4.5,0.15574928059563653,R00089
R03113,2023-07-25,Bronze,53.59927893311259,Cairo,5.0,0.14742181323991294,
R03114,2023-04-28,Bronze,26.70440025208528,Cairo,4.1,0.12938519072160698,
R03115,2024-05-16,Gold,50.54437813156731,Nairobi,3.3,0.24443899472975342,R02731
R03116,2024-03-30,Bronze,27.27005556984597,Nairobi,4.5,0.32298597253884603,
R03117,2025-02-07,Bronze,40.9859065290388,Nairobi,5.0,0.1526110846334265,R00315
R03118,2023-05-15,Bronze,49.89810163247658,Nairobi,4.6,0.5816253966688993,
R03119,2023-08-02,Bronze,24.497119099264225,Nairobi,4.3,0.34111872880275645,
R03120,2023-10-26,Bronze,48.59131825087999,Lagos,3.6,0.2697792885972886,R00214
R03121,2023-12-10,Bronze,32.077328656326614,Lagos,5.0,0.41366786227564045,
R03122,2023-11-15,Bronze,23.139742115584895,Lagos,4.9,0.2100715484674655,R03112
R03123,2025-01-20,Silver,31.89661762373008,Lagos,3.9,0.1910553333829022,
R03124,2023-08-01,Bronze,44.57807583487677,Lagos,4.4,0.044661422023507494,
R03125,2024-08-12,Bronze,27.43576482317388,Cairo,4.8,0.1796506074712881,
R03126,2024-02-04,Silver,45.513307028872305,Cairo,4.8,0.5163311632947345,R00202
R03127,2024-04-15,Bronze,43.851074368625405,Cairo,4.8,0.2597098196496792,R00025
R03128,2023-10-27,Gold,43.406031722105084,Nairobi,5.0,0.35962832974406145,R00276
R03129,2023-10-14,Silver,41.348436762300516,Cairo,5.0,0.459707079835656,
R03130,2024-02-12,Silver,25.41949163453775,Lagos,4.5,0.21160139449328436,
R03131,2024-08-08,Bronze,46.068142484043584,Nairobi,4.4,0.5913271320006703,R00488
R03132,2023-05-10,Bronze,27.59012055154529,Lagos,4.3,0.26296080094821406,
R03133,2025-02-21,Silver,39.66519483829186,Cairo,4.8,0.5835334976027553,R03064
R03134,2024-11-13,Silver,39.57987470657279,Lagos,3.9,0.12184649657461571,
R03135,2025-02-03,Bronze,18.0,Cairo,5.0,0.22353614146007986,R00092
R03136,2023-10-29,Bronze,22.967249747324423,Cairo,5.0,0.6842763221974376,
R03137,2024-03-24,Bronze,30.283610413406617,Cairo,4.7,0.19995840630623032,R00817
R03138,2024-09-28,Bronze,37.32541726497694,Lagos,5.0,0.3368410781730423,R00411
R03139,2023-08-05,Gold,29.627782201325008,Lagos,4.5,0.1794340697949671,R00544
R03140,2023-09-13,Silver,47.958369285766665,Lagos,4.5,0.13824959415239185,R01359
R03141,2024-05-18,Bronze,27.61329836153897,Nairobi,3.8,0.4053566579084562,R01135
R03142,2023-07-20,Bronze,21.624460486737913,Cairo,5.0,0.5096387274434077,
R03143,2024-07-29,Bronze,53.05502695809186,Cairo,5.0,0.1305911544113044,
R03144,2023-11-11,Bronze,44.53311945810607,Cairo,3.6,0.07008977250431674,
R03145,2024-09-07,Bronze,47.231109504639285,Lagos,4.4,0.23910247424213887,
R03146,2024-09-05,Silver,48.41590636874705,Lagos,4.4,0.19846679936307823,
R03147,2024-04-05,Silver,26.98940877275126,Lagos,3.9,0.26429682586206826,
R03148,2023-08-02,Bronze,19.632611364522923,Lagos,4.2,0.04559153788678419,R00728
R03149,2024-04-08,Bronze,58.814996500996344,Nairobi,4.8,0.4449245037416196,
R03150,2024-05-29,Bronze,37.55067970116621,Cairo,4.1,0.45612680687049745,
R03151,2025-03-01,Silver,48.2646763049263,Lagos,5.0,0.174353630424773,R00413
R03152,2023-05-30,Bronze,48.41124083993418,Cairo,4.6,0.5368691612147599,
R03153,2024-02-01,Platinum,33.977294268065364,Cairo,4.9,0.13423265655472455,R00241
R03154,2024-04-25,Bronze,35.413342506925964,Lagos,4.0,0.2800273787251678,
R03155,2024-07-21,Bronze,25.173813058173067,Cairo,4.8,0.29481765419751466,R00968
R03156,2024-10-08,Silver,18.0,Nairobi,4.6,0.37870280297510206,R01859
R03157,2023-08-22,Gold,27.452303729661924,Cairo,5.0,0.2787420932649609,
R03158,2025-02-24,Bronze,33.24231146822426,Lagos,4.1,0.48572797869163803,
R03159,2024-12-11,Bronze,41.74545901013363,Cairo,4.3,0.16172587020591467,
R03160,2024-07-02,Silver,35.30405607626198,Cairo,3.9,0.4114264835472381,
R03161,2024-07-17,Bronze,41.00517594242717,Lagos,4.9,0.14242022627771372,
R03162,2023-11-27,Bronze,33.47627293001339,Cairo,3.7,0.1509749994213246,
R03163,2023-07-29,Gold,21.89466032554946,Cairo,3.9,0.29546419394192774,
R03164,2025-01-13,Bronze,33.05274046644167,Nairobi,4.0,0.027146678248355472,
R03165,2023-09-11,Bronze,29.2202970270264,Cairo,4.5,0.49684433509556486,
R03166,2024-05-04,Silver,26.149098176079633,Cairo,4.3,0.19308054533826086,
R03167,2023-08-27,Silver,38.20857646760785,Lagos,4.6,0.4289081513027681,
R03168,2025-04-14,Bronze,32.460898471440174,Lagos,5.0,0.21873487666185853,
R03169,2024-03-09,Bronze,28.97780593365965,Lagos,4.3,0.18402077571571934,
R03170,2024-08-27,Platinum,43.1900936796326,Nairobi,3.9,0.26367853899493315,
R03171,2025-03-21,Bronze,38.85600635369732,Lagos,4.6,0.4712090093980006,R00004
R03172,2023-10-29,Silver,35.30450721730288,Cairo,4.0,0.31448119219344023,
R03173,2024-07-06,Bronze,39.413955846639446,Nairobi,3.2,0.3255150134340502,
R03174,2024-10-27,Bronze,36.0917467717997,Nairobi,4.2,0.18903387740880087,
R03175,2023-11-24,Bronze,45.27180202992638,Cairo,4.1,0.517918582290359,R02497
R03176,2024-03-20,Silver,49.36138359841976,Nairobi,5.0,0.3142284628206527,R00715
R03177,2024-04-25,Bronze,37.15511900166724,Lagos,4.1,0.18833037390423035,
R03178,2023-07-05,Bronze,48.70142453398696,Cairo,3.8,0.3435027529831679,
R03179,2023-06-13,Bronze,18.0,Nairobi,4.2,0.3621525426670682,R00802
R03180,2024-12-07,Bronze,32.60072583885277,Cairo,4.9,0.4167081978869904,R00554
R03181,2025-02-20,Bronze,49.052589011718425,Cairo,4.5,0.24104157661468603,R01715
R03182,2024-01-16,Gold,48.17020987481525,Lagos,3.8,0.2775021988737893,
R03183,2023-09-11,Silver,29.914082960246866,Cairo,4.2,0.33083947304552846,
R03184,2023-07-30,Bronze,36.805873914070546,Cairo,4.9,0.55151125651547,
R03185,2023-09-24,Silver,28.752297136000216,Lagos,4.2,0.11060796269340795,
R03186,2023-10-07,Bronze,36.52807790626639,Cairo,5.0,0.05608204903526723,
R03187,2024-07-06,Bronze,46.87905231741394,Nairobi,4.5,0.2320377434472205,
R03188,2024-10-04,Bronze,28.39950667912522,Cairo,4.9,0.23471682979675468,
R03189,2024-08-15,Silver,41.043299382490915,Lagos,5.0,0.4100498158315307,R00002
R03190,2024-12-01,Silver,25.540048949056718,Cairo,5.0,0.13803195861575565,
R03191,2024-05-03,Bronze,40.77701766638145,Cairo,4.7,0.22099921992978241,
R03192,2023-12-25,Bronze,32.02571434986598,Nairobi,4.8,0.25039408605213004,
R03193,2025-01-11,Bronze,43.45435107026471,Lagos,5.0,0.5467867773464848,
R03194,2024-02-29,Bronze,40.19124773023813,Lagos,4.2,0.0808861868015708,
R03195,2024-04-17,Bronze,29.512163870674478,Cairo,4.7,0.46958511650773127,
R03196,2025-03-14,Bronze,47.23653262818226,Lagos,4.8,0.29220855176867633,
R03197,2024-09-18,Gold,45.5033602800903,Nairobi,5.0,0.4355472129480147,
R03198,2025-03-09,Silver,36.22119627294949,Cairo,4.0,0.2996683022623016,
R03199,2024-10-09,Bronze,49.67230421471598,Nairobi,3.8,0.2502333460693653,R01119
R03200,2025-01-17,Bronze,41.40056679182801,Cairo,3.3,0.5114268554924545,
R03201,2023-07-26,Silver,28.35244332735911,Lagos,3.6,0.2967273204324505,
R03202,2024-02-08,Bronze,46.476115748187404,Cairo,4.5,0.07367455106627499,
R03203,2023-08-01,Bronze,27.90349236086599,Lagos,4.5,0.18342239222192072,
R03204,2025-03-05,Bronze,24.33162263339199,Cairo,4.8,0.2329330029074606,
R03205,2025-04-11,Bronze,36.498958795194326,Nairobi,4.9,0.31462109963075613,R00527
R03206,2024-12-10,Bronze,28.49346811724741,Lagos,5.0,0.18583124621851466,
R03207,2023-12-28,Bronze,33.02911233857166,Cairo,4.3,0.3862785529386616,
R03208,2024-12-08,Silver,44.690307242473594,Lagos,4.2,0.3702122352425783,
R03209,2023-06-18,Silver,33.69492804498298,Lagos,4.0,0.179274520094759,
R03210,2024-08-20,Bronze,41.27345012402918,Lagos,4.4,0.13394978914080372,
R03211,2024-09-08,Bronze,36.81616732046336,Cairo,4.5,0.04396988824326228,R00321
R03212,2024-02-15,Bronze,19.741660759318002,Lagos,4.3,0.32036626921152767,R03091
R03213,2023-12-03,Platinum,56.795546752362576,Cairo,4.5,0.2769900702659958,R00120
R03214,2023-12-10,Bronze,36.70700302244321,Cairo,5.0,0.3857195544310255,
R03215,2023-08-08,Bronze,54.522711724326555,Cairo,5.0,0.4174196784653979,
R03216,2023-10-29,Silver,40.607236157318525,Nairobi,4.2,0.45922148237804866,
R03217,2023-10-13,Bronze,37.709648151108475,Cairo,3.9,0.2926513040352192,
R03218,2024-11-20,Bronze,27.735737773364903,Lagos,4.0,0.36627779985904074,
R03219,2024-09-06,Bronze,20.138390215613743,Lagos,4.3,0.4501675637292339,
R03220,2025-03-01,Gold,32.05473051433585,Lagos,5.0,0.4362929654519849,
R03221,2024-10-26,Silver,25.531709513030204,Nairobi,4.7,0.23716031826938344,
R03222,2023-12-21,Silver,18.0,Cairo,4.4,0.3312333480351735,
R03223,2024-03-14,Bronze,34.22449376379493,Nairobi,3.5,0.3367633581979606,
R03224,2024-04-24,Silver,41.68160762943576,Lagos,4.8,0.4426275412443468,R00033
R03225,2023-12-20,Bronze,55.24980688932884,Nairobi,5.0,0.3837906179722154,
R03226,2023-05-05,Bronze,35.55940522761777,Cairo,4.2,0.45740969222350236,R01846
R03227,2023-05-05,Gold,29.209806572625354,Cairo,4.5,0.28397780383777543,R00002
R03228,2024-12-22,Silver,33.12116044171291,Cairo,5.0,0.1861984401415629,
R03229,2024-11-04,Bronze,30.51386055801234,Cairo,3.8,0.36022989607518596,
R03230,2025-01-27,Bronze,27.24056352675401,Cairo,4.7,0.14074202079483789,
R03231,2024-11-13,Bronze,36.366283138353516,Cairo,4.8,0.3271009487754836,
R03232,2025-03-07,Silver,30.54045115502624,Cairo,5.0,0.3567677856803525,
R03233,2024-12-16,Bronze,35.21242436172989,Nairobi,4.1,0.36234902887952075,R01059
R03234,2023-08-17,Bronze,39.106070669268824,Cairo,4.4,0.36117657656454416,R00413
R03235,2024-05-05,Silver,24.683459670910523,Lagos,5.0,0.13306405566026194,
R03236,2023-08-30,Bronze,31.0906813192497,Cairo,4.7,0.29057967808496504,R00732
R03237,2024-10-27,Bronze,48.9351873035539,Nairobi,4.2,0.3647246802015294,
R03238,2024-12-02,Bronze,18.842490202819494,Lagos,5.0,0.22941024010574398,
R03239,2023-08-15,Gold,18.0,Nairobi,5.0,0.12993568436820227,
R03240,2023-05-14,Silver,20.482446258827217,Nairobi,4.6,0.4643972821320595,
R03241,2024-12-01,Silver,41.92546444198711,Nairobi,5.0,0.03901263822230587,
R03242,2023-06-01,Silver,42.391229426812416,Lagos,4.9,0.3314975967840156,
R03243,2024-05-20,Bronze,46.42619235079831,Cairo,4.2,0.11622518706589108,R00621
R03244,2024-04-07,Silver,29.33750259956337,Cairo,4.6,0.03689926993966404,
R03245,2024-12-12,Bronze,52.624289280255596,Cairo,3.7,0.1963510900558062,R00033
R03246,2024-04-20,Bronze,48.34716742200266,Cairo,4.7,0.0980272643971865,
R03247,2024-10-31,Bronze,27.63042204305129,Lagos,4.6,0.5369530264412427,R00112
R03248,2024-05-09,Bronze,24.426031889376,Lagos,4.3,0.27823131603633194,R00237
R03249,2024-12-13,Silver,36.67777170368805,Cairo,4.1,0.41010090155434764,R00028
R03250,2024-11-26,Bronze,19.18763969945682,Cairo,4.0,0.30316753920296713,
R03251,2023-09-28,Silver,27.531554703091164,Cairo,4.6,0.2878892784952668,R00402
R03252,2024-12-13,Bronze,41.89788273841771,Nairobi,4.2,0.39450113153071176,
R03253,2025-04-07,Bronze,43.8853501261182,Nairobi,4.6,0.2908961883327628,R01311
R03254,2023-05-09,Silver,55.03157392262537,Cairo,3.3,0.41666166329619714,
R03255,2023-11-20,Bronze,21.320292615370406,Cairo,4.6,0.5156208234158491,
R03256,2024-11-04,Gold,44.679897526647885,Lagos,4.6,0.5622388733843741,
R03257,2024-12-23,Gold,47.75966458889054,Cairo,4.0,0.19967483913780867,
R03258,2024-11-10,Bronze,42.308907638628504,Nairobi,4.4,0.08104137080767382,R00560
R03259,2023-09-19,Platinum,21.003767299623416,Nairobi,4.1,0.14439945093646794,R02454
R03260,2024-02-04,Bronze,59.30607002963566,Lagos,5.0,0.3764096200731173,R00017
R03261,2024-12-24,Bronze,45.645622441245266,Lagos,4.0,0.35465785670166416,
R03262,2024-05-03,Gold,38.3724331863019,Cairo,4.9,0.12063518193805742,R00284
R03263,2024-10-10,Silver,21.610394131321577,Cairo,5.0,0.3811892943061031,
R03264,2024-12-23,Bronze,42.02036271955531,Cairo,4.1,0.24621019686481005,
R03265,2024-06-13,Bronze,56.97195350369506,Lagos,5.0,0.27282711002759596,
R03266,2024-12-29,Silver,35.46571059956114,Lagos,4.8,0.4463366536896892,
R03267,2025-02-25,Bronze,27.78134359485144,Lagos,4.0,0.3031678364207164,
R03268,2024-11-18,Bronze,36.344431608610535,Lagos,4.8,0.24609702316178547,
R03269,2023-05-07,Silver,20.46315937032664,Nairobi,5.0,0.27366436621400464,
R03270,2024-03-18,Bronze,18.0,Cairo,4.2,0.19292024041907938,
R03271,2025-03-19,Bronze,40.659662395046276,Cairo,5.0,0.5746301422873321,
R03272,2023-10-08,Silver,37.00010716306735,Nairobi,5.0,0.04760198081041731,
R03273,2024-03-04,Bronze,31.601906425824634,Lagos,4.7,0.10877278810784072,
R03274,2024-10-19,Bronze,28.149454403985587,Lagos,4.7,0.6461548100645997,R00190
R03275,2023-07-13,Bronze,34.33145395750677,Lagos,4.3,0.06945207403687585,R00208
R03276,2023-08-08,Bronze,35.653921118179284,Lagos,5.0,0.1744036150127524,
R03277,2024-03-25,Bronze,25.4271964438745,Cairo,4.6,0.29678006480791463,
R03278,2023-04-28,Silver,29.10462143172873,Cairo,3.5,0.30045237953658377,R02496
R03279,2024-03-04,Silver,40.89810732832773,Nairobi,4.6,0.6749007144068842,
R03280,2024-06-19,Silver,32.78264699734874,Cairo,4.9,0.24836325101823306,
R03281,2024-12-07,Bronze,20.19825374799533,Lagos,4.5,0.2105204733803889,
R03282,2024-12-06,Bronze,43.502929383601966,Lagos,4.2,0.2674453236237711,
R03283,2024-03-30,Platinum,39.87597463719988,Cairo,5.0,0.1189500887215545,
R03284,2023-06-13,Bronze,37.68033027570113,Cairo,5.0,0.47751057687709564,
R03285,2024-12-26,Bronze,31.901931805332104,Cairo,4.7,0.4350342040739944,
R03286,2024-04-22,Platinum,19.165679662297574,Nairobi,4.9,0.5156562879714862,R01398
R03287,2024-05-14,Silver,45.03320067664116,Lagos,3.7,0.433303261544309,R00030
R03288,2023-08-31,Gold,29.977213776276457,Nairobi,4.6,0.4832587429668154,
R03289,2024-11-04,Silver,28.03976196635085,Nairobi,4.9,0.2743540081767353,
R03290,2024-11-03,Silver,30.704413312712383,Nairobi,4.4,0.33028630789666275,
R03291,2023-12-26,Bronze,34.092738084773345,Cairo,4.5,0.12783882621126516,
R03292,2024-11-27,Bronze,26.709256156158908,Lagos,4.7,0.15664701854322188,R00586
R03293,2024-07-30,Bronze,32.51938689971175,Nairobi,4.2,0.1070868677307095,
R03294,2024-08-18,Bronze,28.62692159328482,Cairo,5.0,0.3915321251309336,
R03295,2023-06-03,Bronze,42.12040307648787,Cairo,4.2,0.12409173965366138,
R03296,2023-07-29,Silver,39.58072635683449,Nairobi,4.5,0.06878430120685192,
R03297,2023-12-06,Silver,25.95446131950208,Nairobi,3.9,0.24846294366645524,R00194
R03298,2023-10-31,Silver,35.67843724197015,Nairobi,5.0,0.12720936012228148,
R03299,2025-01-04,Bronze,36.34325311539416,Cairo,5.0,0.48337700793261595,R00030
R03300,2024-08-23,Gold,22.809009539418454,Cairo,3.8,0.2694314737541647,R00861
R03301,2023-07-06,Silver,29.167278423532284,Lagos,4.4,0.2644765564530073,R02451
R03302,2025-04-10,Gold,24.436644244297046,Nairobi,4.6,0.34425978565230203,
R03303,2024-10-14,Bronze,24.638566386409227,Nairobi,4.8,0.2230915948016106,
R03304,2024-05-10,Bronze,40.56344515348233,Lagos,5.0,0.4143809663856778,
R03305,2025-03-16,Silver,64.43291212607238,Nairobi,4.7,0.5057600255001646,R02010
R03306,2023-12-30,Bronze,42.99627262624026,Nairobi,4.9,0.3871919690193225,
R03307,2023-09-11,Bronze,32.694190923128765,Cairo,5.0,0.3307416358927074,R02237
R03308,2024-05-27,Gold,18.0,Cairo,4.5,0.18090026047935773,R00128
R03309,2023-08-25,Bronze,34.31733787375277,Nairobi,5.0,0.2743568068456167,
R03310,2023-11-21,Bronze,40.60951478186255,Nairobi,5.0,0.32963061455177645,
R03311,2023-05-31,Bronze,18.523102018450377,Lagos,3.8,0.2274759110643124,
R03312,2024-03-10,Silver,34.357257545233836,Nairobi,4.2,0.3610678770226572,R02268
R03313,2025-03-10,Silver,42.63316259196364,Nairobi,4.2,0.2738832020077144,
R03314,2024-09-27,Bronze,31.80145971555365,Lagos,3.9,0.31247350701176235,
R03315,2024-07-29,Bronze,31.93798782834345,Nairobi,4.3,0.24526844975268888,
R03316,2023-07-20,Bronze,44.85934185475135,Nairobi,4.2,0.16140638996235082,
R03317,2025-03-11,Bronze,36.7400215263435,Cairo,4.3,0.4422571183671606,
R03318,2024-02-19,Bronze,40.459666339634126,Lagos,4.1,0.4842731016149117,
R03319,2024-05-02,Bronze,37.793978749018564,Nairobi,4.4,0.23855144524357963,R00208
R03320,2024-04-27,Bronze,34.0703129144897,Nairobi,3.8,0.407776833206275,
R03321,2023-06-16,Silver,45.654215554986884,Nairobi,4.0,0.19165093888597748,
R03322,2023-11-25,Bronze,45.684211479728035,Nairobi,3.8,0.19403294958890793,R00895
R03323,2024-03-05,Bronze,32.709865851659096,Nairobi,4.2,0.33290441617745503,
R03324,2024-12-09,Bronze,36.75304439923418,Lagos,4.9,0.1817077183776241,
R03325,2024-03-30,Gold,28.475942419883356,Lagos,4.7,0.4271301213782183,R00002
R03326,2025-02-01,Bronze,29.262412625823064,Cairo,4.9,0.19486466803783506,
R03327,2024-07-01,Bronze,20.442234763480236,Lagos,4.1,0.14743044976289427,R01594
R03328,2024-01-01,Bronze,40.62601712494198,Nairobi,4.1,0.43381251606441484,
R03329,2025-01-07,Bronze,21.806510309142396,Nairobi,4.5,0.1543596395129744,
R03330,2025-03-02,Silver,30.067401798984108,Cairo,4.1,0.3177022280319368,R00122
R03331,2024-04-05,Bronze,19.861089204535027,Nairobi,4.6,0.16956365664089917,
